"park_date","wait_hour","attraction_name","wait_minutes_actual_avg","wait_minutes_posted_avg","attraction_wait_per_hundred_average","attraction_duration","attraction_park","attraction_land","park_open","park_close","park_extra_magic_morning","park_extra_magic_evening","park_ticket_season","park_temperature_average","park_temperature_high","attraction_short_name"
2018-04-08,19,"Rock 'n' Roller Coaster Starring Aerosmith",NA,63.8888888888889,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,1,0,"peak",70.66,75.71,"Rock Coaster"
2018-04-08,20,"Rock 'n' Roller Coaster Starring Aerosmith",NA,38.8888888888889,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,1,0,"peak",70.66,75.71,"Rock Coaster"
2018-04-08,21,"Rock 'n' Roller Coaster Starring Aerosmith",NA,30,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,1,0,"peak",70.66,75.71,"Rock Coaster"
2018-04-09,8,"Rock 'n' Roller Coaster Starring Aerosmith",NA,25,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,9,"Rock 'n' Roller Coaster Starring Aerosmith",6,27.7272727272727,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,10,"Rock 'n' Roller Coaster Starring Aerosmith",NA,59.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,11,"Rock 'n' Roller Coaster Starring Aerosmith",NA,57.7777777777778,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,12,"Rock 'n' Roller Coaster Starring Aerosmith",18,38.1818181818182,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,13,"Rock 'n' Roller Coaster Starring Aerosmith",NA,36.25,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,14,"Rock 'n' Roller Coaster Starring Aerosmith",NA,56.6666666666667,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,15,"Rock 'n' Roller Coaster Starring Aerosmith",NA,66,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,16,"Rock 'n' Roller Coaster Starring Aerosmith",NA,39.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,17,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,18,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,19,"Rock 'n' Roller Coaster Starring Aerosmith",NA,38,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,20,"Rock 'n' Roller Coaster Starring Aerosmith",NA,21.6666666666667,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-09,21,"Rock 'n' Roller Coaster Starring Aerosmith",NA,5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",76.2,86.04,"Rock Coaster"
2018-04-10,8,"Rock 'n' Roller Coaster Starring Aerosmith",NA,25,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,9,"Rock 'n' Roller Coaster Starring Aerosmith",NA,19,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,10,"Rock 'n' Roller Coaster Starring Aerosmith",NA,29.5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,11,"Rock 'n' Roller Coaster Starring Aerosmith",NA,43.3333333333333,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,12,"Rock 'n' Roller Coaster Starring Aerosmith",NA,31,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,13,"Rock 'n' Roller Coaster Starring Aerosmith",NA,19.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,14,"Rock 'n' Roller Coaster Starring Aerosmith",NA,19.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,15,"Rock 'n' Roller Coaster Starring Aerosmith",NA,22.7777777777778,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,16,"Rock 'n' Roller Coaster Starring Aerosmith",NA,20.5555555555556,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,17,"Rock 'n' Roller Coaster Starring Aerosmith",NA,19.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,18,"Rock 'n' Roller Coaster Starring Aerosmith",NA,14.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,19,"Rock 'n' Roller Coaster Starring Aerosmith",NA,11.1111111111111,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,20,"Rock 'n' Roller Coaster Starring Aerosmith",NA,11.6666666666667,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-10,21,"Rock 'n' Roller Coaster Starring Aerosmith",NA,10,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",70.23,74.37,"Rock Coaster"
2018-04-11,8,"Rock 'n' Roller Coaster Starring Aerosmith",NA,7.5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,9,"Rock 'n' Roller Coaster Starring Aerosmith",12.5,15.5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,10,"Rock 'n' Roller Coaster Starring Aerosmith",NA,40.5555555555556,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,11,"Rock 'n' Roller Coaster Starring Aerosmith",NA,56.1111111111111,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,12,"Rock 'n' Roller Coaster Starring Aerosmith",NA,33.3333333333333,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,13,"Rock 'n' Roller Coaster Starring Aerosmith",NA,35,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,14,"Rock 'n' Roller Coaster Starring Aerosmith",NA,28.8888888888889,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,15,"Rock 'n' Roller Coaster Starring Aerosmith",NA,35,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,16,"Rock 'n' Roller Coaster Starring Aerosmith",NA,35,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,17,"Rock 'n' Roller Coaster Starring Aerosmith",NA,46.6666666666667,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,18,"Rock 'n' Roller Coaster Starring Aerosmith",NA,38.3333333333333,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,19,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,20,"Rock 'n' Roller Coaster Starring Aerosmith",NA,28.3333333333333,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-11,21,"Rock 'n' Roller Coaster Starring Aerosmith",NA,20,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",67.56,75.22,"Rock Coaster"
2018-04-12,8,"Rock 'n' Roller Coaster Starring Aerosmith",NA,10,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,9,"Rock 'n' Roller Coaster Starring Aerosmith",NA,20.5555555555556,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,10,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45.5555555555556,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,11,"Rock 'n' Roller Coaster Starring Aerosmith",NA,37.5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,12,"Rock 'n' Roller Coaster Starring Aerosmith",NA,47.2222222222222,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,13,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,14,"Rock 'n' Roller Coaster Starring Aerosmith",NA,40,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,15,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,16,"Rock 'n' Roller Coaster Starring Aerosmith",NA,38.3333333333333,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,17,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,18,"Rock 'n' Roller Coaster Starring Aerosmith",NA,39.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,19,"Rock 'n' Roller Coaster Starring Aerosmith",NA,53.3333333333333,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,20,"Rock 'n' Roller Coaster Starring Aerosmith",NA,41.1111111111111,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-12,21,"Rock 'n' Roller Coaster Starring Aerosmith",NA,15,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",68.35,79.88,"Rock Coaster"
2018-04-13,8,"Rock 'n' Roller Coaster Starring Aerosmith",NA,12.5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,9,"Rock 'n' Roller Coaster Starring Aerosmith",36,20,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,10,"Rock 'n' Roller Coaster Starring Aerosmith",NA,82,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,11,"Rock 'n' Roller Coaster Starring Aerosmith",NA,52.2222222222222,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,12,"Rock 'n' Roller Coaster Starring Aerosmith",NA,65,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,13,"Rock 'n' Roller Coaster Starring Aerosmith",NA,42.2222222222222,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,14,"Rock 'n' Roller Coaster Starring Aerosmith",NA,65,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,15,"Rock 'n' Roller Coaster Starring Aerosmith",NA,56.1111111111111,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,16,"Rock 'n' Roller Coaster Starring Aerosmith",NA,65,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,17,"Rock 'n' Roller Coaster Starring Aerosmith",NA,51.6666666666667,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,18,"Rock 'n' Roller Coaster Starring Aerosmith",NA,58.3333333333333,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,19,"Rock 'n' Roller Coaster Starring Aerosmith",NA,59.4444444444444,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,20,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-13,21,"Rock 'n' Roller Coaster Starring Aerosmith",NA,45,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",73.03,82.73,"Rock Coaster"
2018-04-14,8,"Rock 'n' Roller Coaster Starring Aerosmith",NA,5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",75.69,86.87,"Rock Coaster"
2018-04-14,9,"Rock 'n' Roller Coaster Starring Aerosmith",NA,31.5,2.5,1.5,"Disney's Hollywood Studios","Sunset Boulevard",09:00:00,21:00:00,0,0,"regular",75.69,86.87,"Rock Coaster"
